day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,jaguar_lock_hit
160,2,0,0,ACELERADO,0.007947642126602438,0.0037535670128464485,0.0017618729903781005,4.510905252538586,5233852505.351197,4766147494.648803,9235162.772439,4014273.330846,11825.948462,13144511.149998,0.0,5637287.077936,5637287.077113,9158.696855,177593.14941599997,10940.635468065233,88796.574716,157672.98411879057,300000.0,False,False
161,2,0,0,ACELERADO,0.00831873766708454,0.004048094151829551,0.0017728796782650966,4.692217847082033,5226269336.545358,4773730663.454642,9278990.745774,4033696.724879,11959.408918,13207593.541979,0.0,5663929.873214,5663929.87238,8242.82717,177618.635137,11048.161076685094,88809.317574,166387.14662381154,300000.0,False,False
162,2,0,0,ACELERADO,0.008634334351553887,0.004343980616327896,0.0017838396557626568,4.8403085578128335,5219068372.877347,4780931627.122653,9322826.494226,4053126.546166,12093.499867,13269769.069942,0.0,5690576.528064,5690576.527221,8242.82717,177644.365617,11156.719349516114,88822.182813,173903.8543529952,300000.0,False,False
163,2,0,0,ACELERADO,0.008898080345420861,0.00463779350207583,0.0017947015462096776,4.957972184407582,5212079829.54339,4787920170.45661,9366670.078577,4072562.821877,12228.221421,13331953.690025,0.0,5717227.079534,5717227.078684,8242.82717,177670.343099,11266.319728223654,88835.17155299998,180252.72534017332,300000.0,False,False
164,2,0,0,ACELERADO,0.009115442432545065,0.004926674078235136,0.0018055213787810344,5.048648296094502,5205256924.358125,4794743075.641875,9410521.560154,4092005.579429,12363.573695,13394147.489464,0.0,5743881.56502,5743881.564156,8242.82717,177696.56983599998,11376.971731401993,88848.284925,185510.02036009822,300000.0,False,False
165,2,0,0,ACELERADO,0.009292708182243134,0.005208353697848556,0.001816313995301557,5.116245432387529,5198563174.203476,4801436825.796524,9454381.000852,4111454.84648,12499.556803,13456350.556296,0.0,5770540.022248,5770540.021368,8242.82717,177723.04810400002,11488.684955012808,88861.52406,189792.87936237227,300000.0,False,False
166,2,0,0,ACELERADO,0.00943624920020972,0.005481121149613792,0.0018270910912964566,5.164629856256374,5191970255.582207,4808029744.417793,9498248.463129,4130910.650937,12636.17086,13518562.979363,0.0,5797202.489284,5797202.488395,8242.82717,177749.780197,11601.469072822038,88874.89010299998,193234.92217931393,300000.0,False,False
167,2,0,0,ACELERADO,0.009552035728349255,0.00574376079985479,0.0018378618405503527,5.197363326009789,5185456265.191516,4814543734.808484,9542124.010007,4150373.020952,12773.415982,13580784.848309,0.0,5823869.004555,5823869.003655,8242.82717,177776.76842300003,11715.333836835158,88888.38421699998,195970.900687001,300000.0,False,False
168,2,0,0,ACELERADO,0.009645371017001839,0.0059954775880578254,0.0018486334113798483,5.217568262926929,5178918861.094686,4821081138.905314,9586007.705082,4169841.984926,12911.292287,13643840.536311,0.0,5850539.606834,5850539.60592,7418.544453,177804.01511400004,11830.289077730602,88902.007564,198126.65405160742,300000.0,False,False
169,2,0,0,ACELERADO,0.009720826272974471,0.006235822664504061,0.001859442070984386,5.227818830531397,5172516006.937314,4827483993.062686,9629899.612534,4189317.571517,13049.799893,13706081.569226,0.0,5877214.335231,5877214.334312,7418.544453,177831.522619,11946.34470529138,88915.76131199999,199810.3755288274,300000.0,False,False
170,2,0,0,ACELERADO,0.009782125642527971,0.0064646164050217335,0.0018702310025025771,5.230437111478956,5166152282.433167,4833847717.566833,9673799.797115,4208799.809634,13188.938918,13768332.32188,0.0,5903893.229235,5903893.228304,7418.544453,177859.29330400002,12063.510708834598,88929.64665800001,201124.51799046897,300000.0,False,False
171,2,0,0,ACELERADO,0.009832338978361185,0.006681888829108151,0.0018810340448569063,5.227092516078915,5159820059.197066,4840179940.802934,9717708.324172,4228288.728441,13328.709483,13830592.887224,0.0,5930576.328675,5930576.327737,7418.544453,177887.32956099996,12181.797157638925,88943.664784,202143.80286077556,300000.0,False,False
172,2,0,0,ACELERADO,0.00987392636599714,0.006887826734713892,0.001891853814212086,5.219180410146756,5153513502.968691,4846486497.031309,9761625.25964,4247784.357361,13469.111709,13892863.359046,0.0,5957263.673754,5957263.672802,7418.544453,177915.63378799998,12301.214201369718,88957.81690100001,202932.39955749296,300000.0,False,False
173,2,0,0,ACELERADO,0.009908835911721729,0.007082730552585366,0.0019026923407497614,5.207797235267749,5147228155.881015,4852771844.118985,9805550.670049,4267286.726081,13610.145717,13955143.831986,0.0,5983955.305028,5983955.304061,7418.544453,177944.208413,12421.772070501847,88972.104214,203541.65141793937,300000.0,False,False
174,2,0,0,ACELERADO,0.009938596436674005,0.0072669799644620526,0.0019135512015882523,5.193796972051203,5140960613.984742,4859039386.015258,9849484.622535,4286795.864548,13751.811631,14017434.401543,0.0,6010651.263417,6010651.262442,7418.544453,177973.055884,12543.481076739907,88986.527946,204012.15678727604,300000.0,False,False
175,2,0,0,ACELERADO,0.009964399527357146,0.007441007033035929,0.001924431624300976,5.177840252431198,5134633828.632657,4865366171.367343,9893427.184838,4306311.802969,13894.109575,14080477.018515,0.0,6037351.590225,6037351.589237,6676.690008,178002.178657,12666.351613435865,89001.08933500001,204375.73135692067,300000.0,False,False
176,2,0,0,ACELERADO,0.009987203597484713,0.0076052777791294,0.0019353626289548486,5.160378446946704,5128394739.570861,4871605260.429139,9937378.425303,4325834.571825,14037.039673,14142788.071238,0.0,6064056.327118,6064056.326118,6676.690008,178031.57921999996,12790.394156003842,89015.78961600001,204654.17158071705,300000.0,False,False
177,2,0,0,ACELERADO,0.010007679667422354,0.007760271449341849,0.0019462890280035716,5.141928831447941,5122167377.875235,4877832622.124765,9981338.412898,4345364.201861,14180.602051,14205109.512261,0.0,6090765.516137,6090765.515126,6676.690008,178061.26007299998,12915.61926233203,89030.63004200002,204873.2895694551,300000.0,False,False
178,2,0,0,ACELERADO,0.010026379007115956,0.00790647193694018,0.0019572392851731984,5.122714980773907,5115950584.328555,4884049415.671445,10025307.21721,4364900.724093,14324.796835,14267441.440569,0.0,6117479.199704,6117479.198686,6676.690008,178091.22374299995,13042.037573191468,89045.611875,205044.04128278422,300000.0,False,False
179,2,0,0,ACELERADO,0.01004372512339382,0.008044359239292028,0.0019682138719808507,5.102964299954664,5109743473.450959,4890256526.549041,10069284.908444,4384444.169813,14469.624154,14329783.956034,0.0,6144197.420628,6144197.419598,6676.690008,178121.47276600002,13169.659812641694,89060.73638899998,205177.83816061774,300000.0,False,False
180,2,0,0,ACELERADO,0.010060042803475468,0.00817440334020709,0.001979213165982052,5.082849576985229,5103545368.272474,4896454631.727526,10113271.557445,4403994.570585,14615.084136,14392137.15943,0.0,6170920.222092,6170920.22105,6676.690008,178152.00970800003,13298.496788432927,89076.00486,205283.435593588,300000.0,False,False
181,2,0,0,ACELERADO,0.010075580798003789,0.008297059950387523,0.0019902374727240224,5.062501804979795,5097355750.597098,4902644249.402902,10157267.235683,4423551.958251,14761.176912,14454501.152427,0.0,6197647.647673,6197647.646618,6676.690008,178182.837143,13428.559392404828,89091.41857800003,205367.53941720029,300000.0,False,False
182,2,0,1,NORMAL,0.010090529433005226,0.008412767658943504,0.0020012870426165635,5.04202006915133,5091108055.210492,4908891944.789508,10201272.015277,4443116.364933,14907.902612,14517543.706614,0.0,6224379.741333,6224379.740268,6009.021008,178213.95768399996,13559.858600881518,89106.978847,205435.27888524125,300000.0,False,False
183,2,0,1,NORMAL,0.010105065664506651,0.008521948175431449,0.002012388238057424,5.021429500234587,5084934331.758489,4915065668.241511,10245285.968985,4462687.823032,15055.261368,14579929.587491,0.0,6251116.547435,6251116.546355,6009.021008,178245.37394299998,13692.405475062838,89122.68697899998,205487.90271084587,300000.0,False,False
184,2,0,1,NORMAL,0.010119261835086246,0.008625000669602726,0.002023489095218997,5.000897637153347,5078768172.407057,4921231827.592943,10289309.170218,4482266.365234,15203.253313,14642326.568485,0.0,6277858.110732,6277858.109636,6009.021008,178277.088566,13826.211161411567,89138.54429099998,205534.3812884951,300000.0,False,False
185,2,0,1,NORMAL,0.010133204637375501,0.008722304151394519,0.0020346157458381417,4.980402151169443,5072609391.576478,4927390608.423522,10333341.693041,4501852.024513,15351.878581,14704734.754958,0.0,6304604.476373,6304604.475265,6009.021008,178309.10421599998,13961.286892036507,89154.552114,205573.53974515782,300000.0,False,False
186,2,0,1,NORMAL,0.010146960277326176,0.008814217449841724,0.002045768323776038,4.9599752618112305,5066457845.049832,4933542154.950168,10377383.612176,4521444.834131,15501.137308,14767154.253208,0.0,6331355.689915,6331355.688797,6009.021008,178341.42357400001,14097.643985071285,89170.71179200002,205607.15604126916,300000.0,False,False
187,2,0,1,NORMAL,0.010160579308810869,0.008901079505259087,0.002056946948289174,4.939640916486317,5060313420.074785,4939686579.925215,10421435.003011,4541044.827635,15651.029629,14829585.170474,0.0,6358111.797328,6358111.796196,6009.021008,178374.04934400003,14235.293845048622,89187.024679,205636.5860018729,300000.0,False,False
188,2,0,1,NORMAL,0.010174100333134777,0.008983209881251068,0.002068151727536737,4.919416790204553,5054176027.8299265,4945823972.1700735,10465495.941605,4560652.038871,15801.555682,14892027.614957,0.0,6384872.844977,6384872.84383,6009.021008,178406.98424900003,14374.247963269985,89203.49213199998,205662.8633284393,300000.0,False,False
189,2,0,1,NORMAL,0.01018755282773066,0.009060909426185235,0.0020793827612700724,4.899315805382639,5047986613.745283,4952013386.254717,10509566.504694,4580266.501975,15952.715606,14955082.597917,0.0,6411638.879638,6411638.878482,5408.118908,178440.231033,14514.51791817038,89220.115521,205686.77603386503,300000.0,False,False
190,2,0,1,NORMAL,0.010200987875657165,0.009134462874538262,0.002090664571287337,4.8793039379702385,5041863106.088827,4958136893.911173,10553646.76969,4599888.251383,16104.50954,15017548.425277,0.0,6438409.948516,6438409.947349,5408.118908,178473.79246499998,14656.11537567816,89236.89623799999,205706.52120482913,300000.0,False,False
191,2,0,1,NORMAL,0.010214387359529615,0.009204135421957058,0.002101948543960188,4.859484971161635,5035746470.527546,4964253529.472454,10597736.81469,4619517.32183,16256.937624,15080026.110237,0.0,6465186.099224,6465186.098045,5408.118908,178507.67132399997,14799.05208956959,89253.835668,205727.9376637412,300000.0,False,False
192,2,0,1,NORMAL,0.010227766034477882,0.009270176106635821,0.002113259033346482,4.839807081426054,5029636665.665434,4970363334.334566,10641836.718485,4639153.748351,16410.000001,15142515.764883,0.0,6491967.379793,6491967.378605,5408.118908,178541.87042099997,14943.339901818119,89270.935215,205748.26037740975,300000.0,False,False
193,2,0,1,NORMAL,0.010241135184759895,0.009332818627805117,0.0021245961231170208,4.820273873857494,5023533656.93892,4976466343.06108,10685946.56056,4658797.566283,16563.696813,15205017.502285,0.0,6518753.838687,6518753.837491,5408.118908,178576.39258399996,15088.990742937965,89288.196296,205767.78821943005,300000.0,False,False
194,2,0,1,NORMAL,0.010254503447751417,0.009392282164575846,0.0021359598947395817,4.800887635112483,5017437414.976008,4982562585.023992,10730066.421096,4678448.811273,16718.028204,15267531.436512,0.0,6545545.524796,6545545.523586,5408.118908,178611.240658,15236.016632322082,89305.620336,205786.74914361088,300000.0,False,False
195,2,0,1,NORMAL,0.01026787744254332,0.009448772182509231,0.0021473504280952785,4.781649659134131,5011347914.348455,4988652085.651545,10774196.38099,4698107.519272,16872.99432,15330057.682642,0.0,6572342.487431,6572342.486211,5408.118908,178646.41752000002,15384.429678574004,89323.20876499999,205805.31708299374,300000.0,False,False
196,2,0,1,NORMAL,0.010281262249635046,0.009502481219097993,0.0021587678019448654,4.762560494172883,5005212530.922434,4994787469.077566,10818336.521839,4717773.726547,17028.595308,15393137.168647,0.0,6599144.776351,6599144.775115,4867.307018,178681.926054,15534.242079833704,89340.963035,205823.62482590007,300000.0,False,False
197,2,0,1,NORMAL,0.010294687724207214,0.009553591316201815,0.0021702349018859948,4.743582234006486,4999136463.256785,5000863536.743215,10862486.925965,4737447.469672,17184.831314,15455688.387856,0.0,6625952.441735,6625952.44049,4867.307018,178717.76917699998,15685.46612409695,89358.88459300001,205839.61058229243,300000.0,False,False
198,2,0,1,NORMAL,0.010308124794305411,0.009602270895434304,0.0021817063319971167,4.724799411875674,4993067087.528082,5006932912.471918,10906647.676405,4757128.785541,17341.702488,15518252.270291,0.0,6652765.534218,6652765.532959,4867.307018,178753.949822,15838.1141895282,89376.97491799999,205858.19511970517,300000.0,False,False
199,2,0,1,NORMAL,0.010321577251573868,0.009648677757120729,0.0021932048308103995,4.706162008479617,4987004383.805407,5012995616.194593,10950818.856927,4776817.711362,17499.208979,15580828.935118,0.0,6679584.104868,6679584.103598,4867.307018,178790.47094300002,15992.198744766627,89395.23547700001,205876.63457831414,300000.0,False,False
200,2,0,1,NORMAL,0.010335048021733012,0.00969295970967636,0.002204730476623745,4.6876695955869305,4980948333.819342,5019051666.180658,10995000.552032,4796514.284663,17657.350939,15643418.502546,0.0,6706408.205206,6706408.203923,4867.307018,178827.33551900001,16147.732349225256,89413.66776600001,205895.00400554016,300000.0,False,False
201,2,0,1,NORMAL,0.010348539370488437,0.009735255171664237,0.0022162833474908294,4.669321448543374,4974898920.559386,5025101079.440614,11039192.846956,4816218.543296,17816.12852,15706021.093835,0.0,6733237.887196,6733237.885901,4867.307018,178864.54654600003,16304.727653382795,89432.273279,205913.36089517572,300000.0,False,False
202,2,0,1,NORMAL,0.010362053060760512,0.00977569374515432,0.002227863521382011,4.651116624205336,4968856127.968397,5031143872.031603,11083395.827677,4835930.525437,17975.541876,15768636.831298,0.0,6760073.20326,6760073.201955,4867.307018,178902.10704399997,16463.19739906813,89451.05352700001,205931.74937443694,300000.0,False,False
203,2,0,1,NORMAL,0.010375590472525944,0.009814396759823457,0.002239471076308204,4.633054019893945,4962773029.576539,5037226970.423461,11127609.580922,4855650.269587,18135.591162,15831752.569016,0.0,6786914.206278,6786914.204961,4380.576317,178940.020058,16623.154419737053,89470.01003499998,205950.20339717425,300000.0,False,False
204,2,0,1,NORMAL,0.01038917626123587,0.009851479308301679,0.002251127369232976,4.615099262364599,4956743446.53272,5043256553.46728,11171834.194171,4875377.81458,18296.276534,15894394.97004,0.0,6813760.949582,6813760.948256,4380.576317,178978.28864699998,16784.611640741263,89489.14432800002,205966.8022519322,300000.0,False,False
205,2,0,1,NORMAL,0.010402782148025222,0.009887047233445134,0.0022627900508973746,4.597325387699888,4950720450.02357,5049279549.97643,11216069.755665,4895113.199578,18457.59815,15957050.890603,0.0,6840613.486975,6840613.485638,4380.576317,179016.915901,16947.582079589072,89508.45795600003,205985.9253910168,300000.0,False,False
206,2,0,1,NORMAL,0.010416410157412136,0.009921199680152685,0.002274480344443078,4.579687919863148,4944704023.464521,5055295976.535479,11260316.354411,4914856.464075,18619.556168,16019720.457324,0.0,6867471.872722,6867471.871374,4380.576317,179055.904925,17112.078846197943,89527.95246799999,206005.06526947435,300000.0,False,False
207,2,0,1,NORMAL,0.010430061869781355,0.009954029498838406,0.0022861983298768642,4.562185937010602,4938694151.099659,5061305848.900341,11304574.08018,4934607.647907,18782.150749,16082403.797919,0.0,6894336.161555,6894336.1602,4380.576317,179095.25884899998,17278.115143138257,89547.629428,206024.26086165,300000.0,False,False
208,2,0,1,NORMAL,0.010443738527346726,0.00998562362970991,0.0022979440873039376,4.544818381373169,4932690817.799057,5067309182.200943,11348843.023522,4954366.791242,18945.382053,16145101.041203,0.0,6921206.408686,6921206.407321,4380.576317,179134.98081999997,17445.704265868415,89567.49041500001,206043.54220758702,300000.0,False,False
209,2,0,1,NORMAL,0.010457441114818136,0.010016063467458827,0.002309717697012998,4.527584097546656,4926694008.903223,5073305991.096777,11393123.275764,4974133.934598,19109.250244,16207812.317108,0.0,6948082.669795,6948082.668422,4380.576317,179175.07402,17614.859602960743,89587.53701399999,206062.9325493498,300000.0,False,False
210,2,0,1,NORMAL,0.010471170421002948,0.010045425206397156,0.0023215192395454223,4.510481861461253,4920661875.468234,5079338124.531766,11437414.929022,4993909.118827,19273.755485,16270975.814308,0.0,6974965.001051,6974964.999665,3942.518686,179215.54163699996,17785.59463631808,89607.770825,206082.44995533102,300000.0,False,False
211,2,0,1,NORMAL,0.010484948491491997,0.010073781547371017,0.0023333686334855996,4.493481373249421,4914678084.945952,5085321915.054048,11481718.076206,5013692.38513,19438.897942,16333715.549718,0.0,7001853.459091,7001853.457696,3942.518686,179256.38689100003,17957.922941380853,89628.19344999999,206100.35632863946,300000.0,False,False
212,2,0,1,NORMAL,0.010498749377611888,0.010101198826741396,0.0023452264038049918,4.4766464169848526,4908700785.908048,5091299214.091952,11526032.811017,5033483.775058,19604.677781,16396469.714272,0.0,7028748.101055,7028748.099647,3942.518686,179297.613023,18131.858187324167,89648.806518,206120.58629169138,300000.0,False,False
213,2,0,1,NORMAL,0.010512574726757014,0.010127739207387566,0.0023571123465458144,4.4599379160532875,4902729962.414899,5097270037.585101,11570359.227963,5053283.330513,19771.09517,16459238.442424,0.0,7055648.984557,7055648.983137,3942.518686,179339.22329599998,18307.41413724494,89669.61165400001,206140.8772837404,300000.0,False,False
214,2,0,1,NORMAL,0.010526425833899046,0.010153460925227016,0.0023690265446794138,4.443354954185844,4896765599.169987,5103234400.830013,11614697.422356,5073091.093746,19938.150279,16522021.869768,0.0,7082556.167715,7082556.166283,3942.518686,179381.22099200002,18484.604648338518,89690.61050200001,206161.26037998893,300000.0,False,False
215,2,0,1,NORMAL,0.010540303725716505,0.010178418525258595,0.002380969081366532,4.426896513778755,4890807681.359726,5109192318.640274,11659047.490323,5092907.107368,20105.843279,16584820.133061,0.0,7109469.709136,7109469.707692,3942.518686,179423.609416,18663.443672064728,89711.804714,206181.75962260438,300000.0,False,False
216,2,0,1,NORMAL,0.010554209224778713,0.010202663086517958,0.002392940040030823,4.410561505186217,4884856194.533359,5115143805.466641,11703409.528816,5112731.414342,20274.174341,16647633.370225,0.0,7136389.667927,7136389.666475,3942.518686,179466.39190200003,18843.94525430296,89733.195955,206202.3937023953,300000.0,False,False
217,2,0,1,NORMAL,0.010568142998476188,0.010226242435676554,0.0024049395044105784,4.394348788855008,4878873818.821455,5121126181.178545,11747783.635598,5132564.057997,20443.14364,16710855.972219,0.0,7163316.103705,7163316.102242,3548.266818,179509.57179699998,19026.12353549605,89754.78590399999,206223.17724024566,300000.0,False,False
218,2,0,1,NORMAL,0.010582125039952336,0.010249202603694347,0.0024169860396431667,4.378231759052541,4872935162.5377,5127064837.4623,11792169.909272,5152405.082022,20612.75135,16773699.575583,0.0,7190249.076589,7190249.07511,3548.266818,179553.15248,19209.992750782687,89776.57624799998,206242.54475530697,300000.0,False,False
219,2,0,1,NORMAL,0.010596131757744827,0.01027158512976212,0.002429042877540324,4.362266247220218,4867002903.529967,5132997096.470033,11836568.449278,5172254.530471,20782.997648,16836558.57365,0.0,7217188.647198,7217188.645708,3548.266818,179597.13734099997,19395.567230118024,89798.56867600001,206264.0368062176,300000.0,False,False
220,2,0,1,NORMAL,0.010610164641485922,0.010293428969228172,0.0024411284709269223,4.346417965236024,4861077026.07627,5138922973.92373,11880979.355891,5192112.447766,20953.882711,16899433.109079,0.0,7244134.876676,7244134.875177,3548.266818,179641.52980499997,19582.861398382178,89820.76490699999,206285.6161245207,300000.0,False,False
221,2,0,1,NORMAL,0.01062422486800332,0.010314770640116893,0.0024532429061011737,4.330686065200088,4855157515.012041,5144842484.987959,11925402.730233,5211978.878698,21125.406719,16962323.325734,0.0,7271087.826683,7271087.825172,3548.266818,179686.33331200003,19771.889775476477,89843.16666199999,206307.31032645592,300000.0,False,False
222,2,0,1,NORMAL,0.010638313376043713,0.010335644365015398,0.002465386269605367,4.315069612903532,4849244355.591239,5150755644.408761,11969838.674282,5231853.868433,21297.569853,17025229.368695,0.0,7298047.559389,7298047.557869,3548.266818,179731.551325,19962.666976406894,89865.77566700001,206329.14083625653,300000.0,False,False
223,2,0,1,NORMAL,0.010652430923426125,0.01035608220749351,0.002477558648290919,4.299567612970306,4843337533.381895,5156662466.618105,12014287.290871,5251737.462509,21470.372295,17088151.384257,0.0,7325014.137497,7325014.135965,3548.266818,179777.187328,20155.20771135461,89888.59367,206351.12436716305,300000.0,False,False
224,2,0,1,NORMAL,0.010666578130382905,0.010376114202518633,0.0024897601293705197,4.2841790277522485,4837403768.907634,5162596231.092366,12058748.683698,5271629.706844,21643.814229,17151444.346629,0.0,7351987.62423,7351987.622688,3193.440137,179823.244838,20349.526785733244,89911.62242399999,206373.27405275084,300000.0,False,False
225,2,0,1,NORMAL,0.010680773175034975,0.010395769620100333,0.002502008005847341,4.268880495215593,4831509588.44473,5168490411.55527,12103222.957323,5291530.647733,21817.895839,17214398.751206,0.0,7378968.083349,7378968.081792,3193.440137,179869.72737699997,20545.639100232507,89934.86369600001,206394.18099704804,300000.0,False,False
226,2,0,1,NORMAL,0.010694994643395492,0.010415074460312925,0.0025142680553189934,4.2537209271580965,4825621710.463053,5174378289.536947,12147710.217194,5311440.331853,21992.617313,17277369.574681,0.0,7405955.579132,7405955.577566,3193.440137,179916.63850699994,20743.559650847925,89958.31925799999,206417.032028739,300000.0,False,False
227,2,0,1,NORMAL,0.010709243910404096,0.010434053134512355,0.0025265574678575604,4.238670224859438,4819740119.367084,5180259880.632916,12192210.569626,5331358.806268,22167.978839,17340356.968309,0.0,7432950.176409,7432950.174833,3193.440137,179963.98180000004,20943.30352889636,89981.99090499998,206439.9933778214,300000.0,False,False
228,2,0,1,NORMAL,0.010723522067651243,0.010452728549553574,0.0025388763333220746,4.223727610087926,4813864800.054965,5186135199.945035,12236724.121824,5351286.118429,22343.980607,17403361.084607,0.0,7459951.940544,7459951.93896,3193.440137,180011.760858,21144.885921016896,90005.88043299998,206463.090092249,300000.0,False,False
229,2,0,1,NORMAL,0.01073782999134472,0.010471122190959456,0.0025512247418634964,4.208892229346077,4807995737.795383,5192004262.204617,12281250.981886,5371222.316172,22520.622809,17466382.077359,0.0,7486960.937451,7486960.935853,3193.440137,180059.97930400004,21348.32210915696,90029.989659,206486.34165631584,300000.0,False,False
230,2,0,1,NORMAL,0.010752168393767903,0.010489254204043872,0.002563602783985778,4.194163175720577,4802132918.133208,5197867081.866792,12325791.258804,5391167.447731,22697.905637,17529420.101629,0.0,7513977.233576,7513977.231967,3193.440137,180108.64077899998,21553.62747054306,90054.320395,206509.76332622743,300000.0,False,False
231,2,0,1,NORMAL,0.010766537862935499,0.010507143472359462,0.002576010550595687,4.1795395055528015,4796246666.029626,5203753333.970374,12370345.062474,5411121.561731,22875.829286,17592794.657773,0.0,7541000.895929,7541000.894307,2874.096124,180157.74895500002,21760.817477636097,90078.87448400001,206533.36714009725,300000.0,False,False
232,2,0,1,NORMAL,0.010780954937437384,0.01052480872817094,0.002588464140434873,4.165000692505687,4790396297.672183,5209603702.327817,12414912.503698,5431084.707195,23054.393952,17655867.215402,0.0,7568031.992065,7568031.990432,2874.096124,180207.307519,21969.90769807066,90103.65376500001,206555.8853191445,300000.0,False,False
233,2,0,1,NORMAL,0.010795400186930816,0.01054226624163932,0.002600931722548611,4.150589611153874,4784552136.180293,5215447863.819707,12459493.694195,5451056.933543,23233.599833,17718957.277464,0.0,7595070.590101,7595070.588457,2874.096124,180257.32018500002,22180.91379457818,90128.66009800001,206580.18647068273,300000.0,False,False
234,2,0,1,NORMAL,0.010809874887526525,0.010559531315567526,0.0026134293013639377,4.136279822792565,4778714166.047094,5221285833.952906,12504088.746597,5471038.2906,23413.447128,17782065.004201,0.0,7622116.758713,7622116.757056,2874.096124,180307.79068500004,22393.85152489337,90153.89534900001,206604.62010120388,300000.0,False,False
235,2,0,1,NORMAL,0.01082438005786461,0.010576618331199597,0.0026259569705218756,4.122070612494995,4772882372.204625,5227117627.795375,12548697.774463,5491028.828595,23593.936038,17845190.557171,0.0,7649170.567139,7649170.56547,2874.096124,180358.72277999995,22608.73674164374,90179.361396,206629.209032879,300000.0,False,False
236,2,0,1,NORMAL,0.010838916520871513,0.010593540795049398,0.002638514824002894,4.107961199334018,4767056739.913666,5232943260.086334,12593320.892284,5511028.59816,23775.066766,17908334.099254,0.0,7676232.085186,7676232.083504,2874.096124,180410.12024699998,22825.58539222186,90205.06013,206653.97107290113,300000.0,False,False
237,2,0,1,NORMAL,0.010853484950777703,0.010610311385741547,0.002651102956184633,4.093950755649878,4761237254.679711,5238762745.320289,12637958.215485,5531037.650338,23956.839516,17971495.794662,0.0,7703301.383231,7703301.381533,2874.096124,180461.98689,23044.41351863982,90230.993453,206678.92021672853,300000.0,False,False
238,2,0,1,NORMAL,0.010868085908856295,0.010626942000136048,0.0026637214618877797,4.080038421567577,4755397456.906004,5244602543.093996,12682609.86043,5551056.036586,24139.254494,18034963.218557,0.0,7730378.53222,7730378.530508,2586.686512,180514.32653000002,23265.237257365734,90257.163272,206704.0675629936,300000.0,False,False
239,2,0,1,NORMAL,0.010882734447637493,0.010643444738684529,0.0026763853200005125,4.066206149881068,4749590230.757366,5250409769.242634,12727275.944431,5571083.808771,24322.311908,18098161.71861,0.0,7757463.603684,7757463.601958,2586.686512,180567.14302,23488.07283914176,90283.57151699999,206728.27236964484,300000.0,False,False
240,2,0,1,NORMAL,0.010897412939774427,0.010659829783916136,0.0026890649435493286,4.05249154205655,4743789114.985542,5256210885.014458,12771956.585754,5591121.019179,24506.011967,18161378.872687,0.0,7784556.669725,7784556.66799,2586.686512,180620.440227,23712.936588783392,90310.220118,206754.1168657028,300000.0,False,False
241,2,0,1,NORMAL,0.010912122573620536,0.010676106738090614,0.0027017752250268535,4.0388713585572535,4737994094.146621,5262005905.853379,12816651.90362,5611167.720512,24690.354882,18224614.850398,0.0,7811657.803041,7811657.801293,2586.686512,180674.222041,23939.844924959434,90337.11102699998,206780.1155408181,300000.0,False,False
242,2,0,1,NORMAL,0.010926864303249425,0.010692284645520215,0.0027145162620825325,4.0253449411522455,4732205153.18657,5267794846.81343,12861362.018212,5631223.965898,24875.340866,18287869.822728,0.0,7838767.076902,7838767.075148,2586.686512,180728.49237599998,24168.814359952605,90364.246191,206806.2892336725,300000.0,False,False
243,2,0,1,NORMAL,0.010941638904967209,0.01070837201709744,0.0027272881527531205,4.011911573744759,4726422277.343603,5273577722.656397,12906087.050683,5651289.808882,25060.970134,18351143.962034,0.0,7865884.565184,7865884.563422,2586.686512,180783.255168,24399.861499399994,90391.62758799999,206832.65425602926,300000.0,False,False
244,2,0,1,NORMAL,0.01095644701994337,0.010724376855990727,0.0027400909955167547,3.9985704992534705,4720645452.072254,5279354547.927746,12950827.123159,5671365.303441,25247.242902,18414437.442063,0.0,7893010.34235,7893010.340576,2586.686512,180838.51437800002,24633.003042013326,90419.257195,206859.22348434594,300000.0,False,False
245,2,0,1,NORMAL,0.010971289186778744,0.010740306683783502,0.0027529248893373767,3.9853209323918426,4714851086.11774,5285148913.88226,12995582.358747,5691450.503975,25434.159388,18478009.106604,0.0,7920144.483456,7920144.481671,2328.017861,180894.27398100003,24868.25577927836,90447.136996,206886.00718226508,300000.0,False,False
246,2,0,1,NORMAL,0.010986179110139988,0.010756169420967791,0.002765803764181144,3.972146994814943,4709086325.898916,5290913674.101084,13040352.881538,5711545.465319,25621.719812,18541341.794895,0.0,7947287.06416,7947287.062367,2328.017861,180950.53798200004,25105.636595133266,90475.26899499998,206911.9789535823,300000.0,False,False
247,2,0,1,NORMAL,0.011001100801292006,0.010771971445504838,0.002778700136509428,3.9590816787850542,4703327578.680587,5296672421.319413,13085138.81661,5731650.242739,25809.924396,18604694.353533,0.0,7974438.160731,7974438.158925,2328.017861,181007.31040500003,25345.162465625326,90503.65520899999,206939.46328574617,300000.0,False,False
