day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,kash_lock_hit
34,1,0,0,ACELERADO,0.005808942661146164,0.003053920121082869,0.00027930798882469233,20.79762446319481,5956195843.22506,4043804156.7749395,1666978.851032,716401.364329,419.507573,2380000.0,0.0,1020000.0,1020000.0,0.0,200000.0,0.0,100000.0,134701.038013828,300000.0,False,False
35,1,0,0,ACELERADO,0.005955349699352032,0.0032411091261324923,0.0002881094724334701,20.67044047198842,5944441705.595222,4055558294.4047775,1716036.442102,737542.783768,444.18946,2450000.0,0.0,1050000.0,1050000.0,0.0,200000.0,0.0,100000.0,138396.800527406,300000.0,False,False
36,1,0,0,ACELERADO,0.006083157046863199,0.0034244670565022153,0.000296932120297117,20.486692516714776,5932934522.818132,4067065477.1818676,1765095.679625,758688.257726,469.57697,2520000.0,0.0,1080000.0,1080000.0,0.0,200000.0,0.0,100000.0,141604.91649692875,300000.0,False,False
37,1,0,0,ACELERADO,0.006194126779773236,0.003603154780584217,0.00030577727710979005,20.256988479720224,5921633494.846186,4078366505.1538143,1814156.563658,779837.78698,495.670127,2590000.0,0.0,1110000.0,1110000.0,0.0,200000.0,0.0,100000.0,144363.8898042363,300000.0,False,False
38,1,0,0,ACELERADO,0.006290113279699258,0.0037765069418174454,0.00031464613537390113,19.991071151166608,5910504919.431508,4089495080.568492,1863219.094254,800991.372309,522.468954,2660000.0,0.0,1140000.0,1140000.0,0.0,200000.0,0.0,100000.0,146717.39444171576,300000.0,False,False
39,1,0,0,ACELERADO,0.0063729573492279,0.003944019871327798,0.0003235397478787531,19.697602507918667,5899521007.855749,4100478992.144251,1912283.271469,822149.014489,549.973475,2730000.0,0.0,1170000.0,1170000.0,0.0,200000.0,0.0,100000.0,148710.9819337757,300000.0,False,False
40,1,0,0,ACELERADO,0.006444411922737534,0.0041053354875477815,0.00033245904078437643,19.3840778326651,5888658884.074831,4111341115.925169,1961349.095359,843310.714299,578.183713,2800000.0,0.0,1200000.0,1200000.0,0.0,200000.0,0.0,100000.0,150389.58305575475,300000.0,False,False
41,1,0,0,ACELERADO,0.006506095235918401,0.004260223213249112,0.00034140482672819264,19.056834369533355,5877899742.460434,4122100257.539566,2010416.565979,864476.472518,607.099693,2870000.0,0.0,1230000.0,1230000.0,0.0,200000.0,0.0,100000.0,151795.77408586457,300000.0,False,False
42,1,0,0,ACELERADO,0.006559465912388836,0.004408561451903288,0.00035037781752329084,18.721122126838996,5867228141.916282,4132771858.0837183,2059485.683384,885646.289923,636.721438,2940000.0,0.0,1260000.0,1260000.0,0.0,200000.0,0.0,100000.0,152968.7020465113,300000.0,False,False
43,1,0,0,ACELERADO,0.006605814307105404,0.004550319700626006,0.0003593786361510615,18.381210351994078,5856631416.555003,4143368583.444997,2108556.447629,906820.167293,667.048971,3010000.0,0.0,1290000.0,1290000.0,0.0,200000.0,0.0,100000.0,153943.53198843336,300000.0,False,False
