day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,kash_lock_hit
403,4,0,1,NORMAL,0.0016171025785449294,0.0016131934807608324,0.0014191164405893937,1.1395136665975818,3300000000.0,6700000000.0,4683084.253945,2078531.441602,14754.437474,6640938.905484,0.0,2846116.677059,2846116.673256,0.0,42535.680542,12093.124626812767,21267.840278999996,32013.23004090133,300000.0,False,True
404,4,0,1,NORMAL,0.00161737690612336,0.0016134633791713181,0.001422323046791212,1.1371375228519238,3300000000.0,6700000000.0,4693666.054411,2083398.468839,14821.946843,6655830.732068,0.0,2852498.888462,2852498.884647,0.0,42548.07596200001,12209.716071439945,21274.037987,32018.631055189602,300000.0,False,True
405,4,0,1,NORMAL,0.0016176528336036432,0.0016137336665540487,0.001425530689401212,1.1347723662709297,3300000000.0,6700000000.0,4704251.275024,2088267.74326,14889.60846,6670726.937084,0.0,2858882.976338,2858882.972508,0.0,42560.585769000005,12327.383460139505,21280.292892,32024.062741242527,300000.0,False,True
406,4,0,1,NORMAL,0.0016179304108445744,0.0016140044242502118,0.0014287393770187878,1.1324181560814495,3300000000.0,6700000000.0,4714839.944162,2093139.277409,14957.422374,6685627.560903,0.0,2865268.957988,2865268.954144,0.0,42573.21092399999,12446.135790508753,21286.605468999995,32029.526105352135,300000.0,False,True
407,4,0,1,NORMAL,0.0016182096867841352,0.0016142757315104651,0.0014319491183142424,1.130074851185472,3300000000.0,6700000000.0,4725432.090437,2098013.083935,15025.388636,6700532.644235,0.0,2871656.850853,2871656.846999,0.0,42585.952384,12565.982117337815,21292.976197,32035.022134722574,300000.0,False,True
408,4,0,1,NORMAL,0.001618490709501912,0.0016145476655744296,0.001435159922029394,1.1277424102069953,3300000000.0,6700000000.0,4736027.742697,2102889.17559,15093.507296,6715442.228124,0.0,2878046.672534,2878046.668665,0.0,42598.811125,12686.931552610138,21299.40557,32040.55179832588,300000.0,False,True
409,4,0,1,NORMAL,0.0016187735262207094,0.0016148203017451574,0.0014383717969803029,1.1254207914943406,3300000000.0,6700000000.0,4746626.930035,2107767.56523,15161.778405,6730356.35396,0.0,2884438.440764,2884438.436878,0.0,42611.788114999996,12808.993265494177,21305.894065999997,32046.11604813786,300000.0,False,True
410,4,0,1,NORMAL,0.0016190581833647611,0.0016150937134625514,0.0014415847520548486,1.1231099531657367,3300000000.0,6700000000.0,4757229.681781,2112648.26582,15230.202014,6745275.063475,0.0,2890832.173426,2890832.169526,0.0,42624.88434,12932.176482325835,21312.442177,32051.715819170047,300000.0,False,True
411,4,0,1,NORMAL,0.0016193447265950517,0.0016153679723743255,0.0014447987962157576,1.1208098531341997,3300000000.0,6700000000.0,4767836.027512,2117531.290427,15298.778175,6760198.398746,0.0,2897227.888553,2897227.88464,0.0,42638.10078299999,13056.490486581657,21319.050397999996,32057.35203062227,300000.0,False,True
412,4,0,1,NORMAL,0.0016196332008433464,0.001615643148404585,0.0014480139384978788,1.1185204491356622,3300000000.0,6700000000.0,4778445.997043,2122416.652228,15367.50694,6775126.402196,0.0,2903625.60433,2903625.600402,0.0,42651.438439,13181.944618842395,21325.719226999994,32063.025586582025,300000.0,False,True
413,4,0,1,NORMAL,0.0016199236503374316,0.0016159193098196074,0.0014512301880127273,1.1162416987450545,3300000000.0,6700000000.0,4789059.620442,2127304.364503,15436.388362,6790059.1166,0.0,2910025.339087,2910025.335144,0.0,42664.898306999996,13308.548276746908,21332.449161,32068.737376698256,300000.0,False,True
414,4,0,1,NORMAL,0.0016202161186367728,0.0016161965232916826,0.0014544475539454546,1.113973559405178,3300000000.0,6700000000.0,4799676.92802,2132194.440647,15505.422493,6804996.585086,0.0,2916427.111303,2916427.10735,0.0,42678.481394,13436.31091493602,21339.240701999996,32074.48827668115,300000.0,False,True
415,4,0,1,NORMAL,0.0016205106486668762,0.00161647485396105,0.0014576660455560605,1.1117159884510412,3300000000.0,6700000000.0,4810297.950335,2137086.894158,15574.609387,6819938.85113,0.0,2922830.939616,2922830.935653,0.0,42692.18870399999,13565.242044986244,21346.094356999998,32080.2791490081,300000.0,False,True
416,4,0,1,NORMAL,0.0016208072827580723,0.0016167543654963417,0.0014608856721818181,1.10946894313599,3300000000.0,6700000000.0,4820922.7182,2141981.738642,15643.949098,6834885.958567,0.0,2929236.84282,2929236.838839,0.0,42706.021264,13695.351235333117,21353.010641000004,32086.11084360415,300000.0,False,True
417,4,0,1,NORMAL,0.0016211060626356143,0.0016170351201504885,0.0014641064432348485,1.1072323806279312,3300000000.0,6700000000.0,4831551.262675,2146878.987825,15713.44168,6849837.951595,0.0,2935644.839844,2935644.835849,0.0,42719.98009,13826.648111183891,21359.990051999994,32091.984198609833,300000.0,False,True
418,4,0,1,NORMAL,0.0016214070294895712,0.0016173171788175262,0.0014673283682063638,1.1050062580549374,3300000000.0,6700000000.0,4842183.615081,2151778.655532,15783.087189,6864794.874769,0.0,2942054.949783,2942054.945778,0.0,42734.066216,13959.14235441944,21367.033113,32097.900040185163,300000.0,False,True
419,4,0,1,NORMAL,0.0016217102239911027,0.0016176006010867891,0.001470551456661515,1.1027905325208764,3300000000.0,6700000000.0,4852819.806983,2156680.755706,15852.885679,6879756.773002,0.0,2948467.191895,2948467.187875,0.0,42748.280674999995,14092.843703485056,21374.140345,32103.85918389351,300000.0,False,True
420,4,0,1,NORMAL,0.001622015686298683,0.0016178854452940082,0.0014737757182457574,1.1005851611053656,3300000000.0,6700000000.0,4863459.870211,2161585.302398,15922.837206,6894723.691575,0.0,2954881.585584,2954881.581548,0.0,42762.62450799999,14227.761953270034,21381.312262,32109.862435023835,300000.0,False,True
421,4,0,1,NORMAL,0.0016223234560981583,0.0016181717685716953,0.0014770011626815153,1.0983901008939008,3300000000.0,6700000000.0,4874103.836849,2166492.309777,15992.941826,6909695.676139,0.0,2961298.150409,2961298.146358,0.0,42777.098762999995,14363.90695497566,21388.549389,32115.910588713923,300000.0,False,True
422,4,0,1,NORMAL,0.0016226335726262078,0.0016184596268977928,0.001480227799769697,1.0962053089927557,3300000000.0,6700000000.0,4884751.73924,2171401.792123,16063.199595,6924672.77271,0.0,2967716.906092,2967716.902028,0.0,42791.704495,14501.288615971564,21395.852254,32122.004430743535,300000.0,False,True
423,4,0,1,NORMAL,0.0016229460746929475,0.0016187490751426417,0.001483455639390909,1.0940307425433442,3300000000.0,6700000000.0,4895403.60999,2176313.763826,16133.610571,6939655.027673,0.0,2974137.872517,2974137.868439,0.0,42806.442762,14639.916899639997,21403.221388,32128.144737998915,300000.0,False,True
424,4,0,1,NORMAL,0.0016232610006961417,0.0016190401671138353,0.0014866846915036363,1.0918663587329818,3300000000.0,6700000000.0,4906059.481962,2181228.2394,16204.174811,6954642.487791,0.0,2980561.06972,2980561.06563,0.0,42821.31463000001,14779.801825207996,21410.657321000006,32134.332278920363,300000.0,False,True
425,4,0,1,NORMAL,0.0016235783886481502,0.0016193329555999202,0.0014899149661481818,1.0897121148098292,3300000000.0,6700000000.0,4916719.388289,2186145.233463,16274.892374,6969635.200196,0.0,2986986.517904,2986986.5138,0.0,42836.32116400001,14920.953467567015,21418.160589000006,32140.567813783604,300000.0,False,True
426,4,0,1,NORMAL,0.0016238982761886392,0.0016196274924120957,0.0014931464734439393,1.0875679680929904,3300000000.0,6700000000.0,4927383.362365,2191064.760757,16345.763317,6984633.212402,0.0,2993414.237425,2993414.233316,0.0,42851.463448999995,15063.38195707996,21425.731727,32146.852095233375,300000.0,False,True
427,4,0,1,NORMAL,0.0016242207006328241,0.0016199238284263363,0.001496379223590606,1.0854338760033426,3300000000.0,6700000000.0,4938051.437849,2195986.836136,16416.7877,6999636.572297,0.0,2999844.248818,2999844.244697,0.0,42866.74256399999,15207.097479375196,21433.371288,32153.185868535056,300000.0,False,True
428,4,0,1,NORMAL,0.001624545698947848,0.0016202220136212727,0.0014996132268703028,1.0833097960453975,3300000000.0,6700000000.0,4948723.648672,2200911.474574,16487.965582,7014645.328155,0.0,3006276.572766,3006276.568634,0.0,42882.15960100001,15352.110275127498,21441.079806,32159.569872529923,300000.0,False,True
429,4,0,1,NORMAL,0.001624873307796352,0.0016205220971164391,0.0015028484936457575,1.08119568583695,3300000000.0,6700000000.0,4959400.029031,2205838.691162,16559.297023,7029659.528629,0.0,3012711.230123,3012711.22598,0.0,42897.715651000006,15498.43063982545,21448.857831000005,32166.00483916739,300000.0,False,True
430,4,0,1,NORMAL,0.001625203563548132,0.0016208241272088065,0.00150608503436303,1.0790915031138868,3300000000.0,6700000000.0,4970080.613398,2210768.501107,16630.782084,7044679.222761,0.0,3019148.241904,3019148.237749,0.0,42913.411814,15646.068923525321,21456.705913,32172.491494367772,300000.0,False,True
431,4,0,1,NORMAL,0.0016255365023008538,0.0016211281514082936,0.0015093228595481818,1.076997205745271,3300000000.0,6700000000.0,4980765.436509,2215700.919742,16702.420826,7059704.459978,0.0,3025587.629294,3025587.625125,0.0,42929.2492,15795.035530590872,21464.624606999998,32179.030558253016,300000.0,False,True
432,4,0,1,NORMAL,0.0016258721598829437,0.0016214342164711743,0.0015125619798136364,1.0749127517295314,3300000000.0,6700000000.0,4991454.533385,2220635.962511,16774.21331,7074735.290097,0.0,3032029.413639,3032029.40946,0.0,42945.228918,15945.340919419117,21472.614464,32185.62274555691,300000.0,False,True
433,4,0,1,NORMAL,0.0016262105718886247,0.0016217423684335905,0.0015158024058530301,1.0728380992201034,3300000000.0,6700000000.0,5002147.939315,2225573.644983,16846.159598,7089771.763324,0.0,3038473.61646,3038473.612269,0.0,42961.35208400001,16096.995602151563,21480.676048000005,32192.268765682285,300000.0,False,True
434,4,0,1,NORMAL,0.0016265517736832186,0.001622052652643244,0.001519044148442727,1.070773206526423,3300000000.0,6700000000.0,5012845.689861,2230513.982849,16918.259753,7104813.930259,0.0,3044920.259446,3044920.255237,0.0,42977.619823999994,16250.01014437082,21488.809921,32198.969323394766,300000.0,False,True
435,4,0,1,NORMAL,0.0016268958004025647,0.0016223651137890066,0.0015222872184457576,1.068718032109349,3300000000.0,6700000000.0,5023547.820871,2235456.99192,16990.513837,7119861.841901,0.0,3051369.364444,3051369.360225,0.0,42994.03327,16404.39516478223,21497.01664,32205.725118927727,300000.0,False,True
436,4,0,1,NORMAL,0.001627242686996115,0.0016226797959314008,0.0015255316268078787,1.066672534610812,3300000000.0,6700000000.0,5034254.368466,2240402.688129,17062.921914,7134915.549641,0.0,3057820.953484,3057820.949253,0.0,43010.593548,16560.16133488029,21505.29678,32212.53684797078,300000.0,False,True
437,4,0,1,NORMAL,0.0016275924682247992,0.0016229967425309749,0.0015287773845609092,1.064636672848396,3300000000.0,6700000000.0,5044965.369051,2245351.087529,17135.484048,7149975.105269,0.0,3064275.048767,3064275.044519,0.0,43027.30180500001,16717.319378599626,21513.650911000004,32219.40520252308,300000.0,False,True
438,4,0,1,NORMAL,0.0016279451786627686,0.0016233159964749617,0.0015320245028218181,1.0626104058154915,3300000000.0,6700000000.0,5055680.859312,2250302.206302,17208.200304,7165040.560982,0.0,3070731.672654,3070731.668393,0.0,43044.159187000005,16875.88007195021,21522.0796,32226.330870851023,300000.0,False,True
439,4,0,1,NORMAL,0.0016283008527294628,0.0016236376001042844,0.0015352729927927272,1.0605936927005497,3300000000.0,6700000000.0,5066400.876216,2255256.060751,17281.070747,7180111.969373,0.0,3077190.84769,3077190.843415,0.0,43061.16683999999,17035.854242636546,21530.583426999998,32233.314537522816,300000.0,False,True
440,4,0,1,NORMAL,0.001628659524690121,0.0016239615952388547,0.0015385228657633335,1.0585864928839173,3300000000.0,6700000000.0,5077125.457019,2260212.667303,17354.095442,7195189.383443,0.0,3083652.596589,3083652.592301,0.0,43078.325925000005,17197.25276966062,21539.162968999994,32240.356884043365,300000.0,False,True
441,4,0,1,NORMAL,0.0016290212286657743,0.0016242880232018818,0.001541774133109697,1.056588765943364,3300000000.0,6700000000.0,5087854.639262,2265172.042511,17427.274456,7210272.856601,0.0,3090116.942236,3090116.937939,0.0,43095.63760100001,17360.086582908305,21547.818805000006,32247.4585888644,300000.0,False,True
442,4,0,1,NORMAL,0.0016293859986618842,0.0016246169248444627,0.0015450268062930303,1.0546004716715927,3300000000.0,6700000000.0,5098588.460767,2270134.203056,17500.607856,7225362.442661,0.0,3096583.907702,3096583.90339,0.0,43113.103037000015,17524.36666271887,21556.551526000003,32254.620327582335,300000.0,False,True
443,4,0,1,NORMAL,0.0016297538685503188,0.0016249483405674212,0.0015482808968648484,1.052621570059055,3300000000.0,6700000000.0,5109326.959654,2275099.16574,17574.095708,7240458.19585,0.0,3103053.516224,3103053.511897,0.0,43130.723407,17690.104039437527,21565.361711,32261.84277350531,300000.0,False,True
444,4,0,1,NORMAL,0.0016301248720919151,0.0016252823103431952,0.0015515364164621211,1.0506520213099444,3300000000.0,6700000000.0,5120070.174325,2280066.947499,17647.738081,7255560.170808,0.0,3109525.791214,3109525.786878,0.0,43148.499887,17857.309792950447,21574.249948,32269.126597296312,300000.0,False,True
445,4,0,1,NORMAL,0.001630499042962026,0.0016256188737379586,0.001554793376811515,1.0486917858537346,3300000000.0,6700000000.0,5130818.143478,2285037.56539,17721.535043,7270668.422586,0.0,3116000.756272,3116000.751925,0.0,43166.433660999995,18025.99505220229,21583.216836,32276.47246741992,300000.0,False,True
446,4,0,1,NORMAL,0.0016308764147370996,0.0016259580699314517,0.001558051789728182,1.046740824335257,3300000000.0,6700000000.0,5141570.906103,2290011.036601,17795.486663,7285783.006654,0.0,3122478.435169,3122478.430808,0.0,43184.525916000006,18196.170994695636,21592.262964999998,32283.881050648113,300000.0,False,True
447,4,0,1,NORMAL,0.0016312570209083845,0.0016262999377364153,0.0015613116671151514,1.044799097621855,3300000000.0,6700000000.0,5152328.50148,2294987.378449,17869.59301,7300903.978897,0.0,3128958.851856,3128958.847482,0.0,43202.77784699999,18367.8488459724,21601.388929999997,32291.35301179457,300000.0,False,True
448,4,0,1,NORMAL,0.0016316408948989466,0.0016266445156178692,0.0015645730209660606,1.042866566810333,3300000000.0,6700000000.0,5163090.969188,2299966.608379,17943.854154,7316031.395621,0.0,3135442.030465,3135442.026076,0.0,43221.190651,18541.039879076572,21610.595333,32298.889013986012,300000.0,False,True
449,4,0,1,NORMAL,0.0016320280700629374,0.0016269918417110994,0.0015678358633642424,1.0409431932249287,3300000000.0,6700000000.0,5173858.349102,2304948.743967,18018.270166,7331165.313555,0.0,3141927.995305,3141927.990901,0.0,43239.765533000005,18715.75541399832,21619.882774,32306.489718999146,300000.0,False,True
450,4,0,1,NORMAL,0.0016324185796982224,0.001627341953839301,0.0015711002064818182,1.0390289384238038,3300000000.0,6700000000.0,5184630.68139,2309933.802919,18092.841118,7346305.789847,0.0,3148416.770871,3148416.766452,0.0,43258.503701,18892.006817098943,21629.251858000003,32314.15578724616,300000.0,False,True
451,4,0,1,NORMAL,0.0016328124570528383,0.001627694889530497,0.0015743660625830303,1.0371237641987252,3300000000.0,6700000000.0,5195408.006524,2314921.80307,18167.567081,7361452.882073,0.0,3154908.381837,3154908.377403,0.0,43277.406369,19069.805500516584,21638.703191999997,32321.887878024805,300000.0,False,True
452,4,0,1,NORMAL,0.0016332097353274103,0.0016280506860335239,0.0015776334440224242,1.035227632575591,3300000000.0,6700000000.0,5206190.365274,2319912.762386,18242.448127,7376606.648231,0.0,3161402.853062,3161402.848613,0.0,43296.474750999994,19249.16292155218,21648.237383,32329.686649646203,300000.0,False,True
453,4,0,1,NORMAL,0.0016336104476870126,0.001628409380333749,0.0015809023632457576,1.0333405058191196,3300000000.0,6700000000.0,5216977.798711,2324906.698971,18317.48433,7391767.146755,0.0,3167900.209581,3167900.205121,0.0,43315.710074999995,19430.09058203566,21657.855043,32337.552759482725,300000.0,False,True
454,4,0,1,NORMAL,0.001634014627268788,0.0016287710091682677,0.0015841728327909092,1.031462346434808,3300000000.0,6700000000.0,5227770.34821,2329903.631054,18392.675763,7406934.436504,0.0,3174400.476619,3174400.472155,0.0,43335.113569999994,19612.600027671786,21667.556786999998,32345.48686420285,300000.0,False,True
455,4,0,1,NORMAL,0.0016344223072007338,0.00162913560904133,0.0015874448652851514,1.029593117180258,3300000000.0,6700000000.0,5238568.055441,2334903.577,18468.0225,7422108.576761,0.0,3180903.679601,3180903.675119,0.0,43354.686460000004,19796.702847365636,21677.343239000005,32353.489619922002,300000.0,False,True
456,4,0,1,NORMAL,0.0016348335205530723,0.0016295032162356362,0.001590718473450606,1.0277327810286703,3300000000.0,6700000000.0,5249370.962387,2339906.55531,18543.524616,7437289.627255,0.0,3187409.844104,3187409.839615,0.0,43374.429987,19982.410672527196,21687.214997000003,32361.56168257453,300000.0,False,True
457,4,0,1,NORMAL,0.001635248300424898,0.0016298738668284918,0.001593993670101212,1.0258813012231514,3300000000.0,6700000000.0,5260179.111334,2344912.584612,18619.182187,7452477.648139,0.0,3193918.995923,3193918.99142,0.0,43394.345391999996,20169.735176355014,21697.172702999997,32369.70370695083,300000.0,False,True
458,4,0,1,NORMAL,0.00163566667987888,0.0016302475967027105,0.0015972704681439392,1.0240386412324758,3300000000.0,6700000000.0,5270992.544875,2349921.683674,18694.995288,7467672.700007,0.0,3200431.16102,3200431.156505,0.0,43414.433917999995,20358.688073098347,21707.216965,32377.916348412982,300000.0,False,True
459,4,0,1,NORMAL,0.001636088691989015,0.0016306244415598917,0.0016005488805787879,1.0222047647788022,3300000000.0,6700000000.0,5281811.30591,2354933.871397,18770.963996,7482874.84389,0.0,3206946.365552,3206946.361025,0.0,43434.69681799999,20549.28111729783,21717.348414999997,32386.200261601825,300000.0,False,True
460,4,0,1,NORMAL,0.0016365143698293914,0.0016310044369321176,0.0016038289204990909,1.0203796358280715,3300000000.0,6700000000.0,5292635.437647,2359949.166818,18847.088389,7498084.141257,0.0,3213464.635864,3213464.631324,0.0,43455.135344999995,20741.526103004042,21727.567678999996,32394.556101382503,300000.0,False,True
461,4,0,1,NORMAL,0.0016369437464767282,0.0016313876181930603,0.001607110601092121,1.0185632185888973,3300000000.0,6700000000.0,5303464.983604,2364967.589111,18923.368544,7513300.654018,0.0,3219985.998487,3219985.993933,0.0,43475.750754,20935.43486297403,21737.875384000003,32402.984522621948,300000.0,False,True
462,4,0,1,NORMAL,0.0016373768550185558,0.001631774020568899,0.0016103939356396971,1.0167554775149723,3300000000.0,6700000000.0,5314299.987611,2369989.157583,18999.804539,7528524.444523,0.0,3226510.480143,3226510.475576,0.0,43496.544309000004,21131.01926784512,21748.272161,32411.48618023922,300000.0,False,True
463,4,0,1,NORMAL,0.0016378137285591949,0.0016321636791489182,0.0016136789375181817,1.0149563773064623,3300000000.0,6700000000.0,5325140.49381,2375013.89168,19076.396454,7543755.575569,0.0,3233038.107741,3233038.103166,0.0,43517.51728,21328.291225286153,21758.758644,32420.061729367404,300000.0,False,True
464,4,0,1,NORMAL,0.0016382544002255229,0.001632556628895796,0.0016169656201972728,1.013165882912002,3300000000.0,6700000000.0,5335986.546651,2380041.810983,19153.144369,7558994.110391,0.0,3239568.908389,3239568.903801,0.0,43538.670927,21527.2626791254,21769.33547,32428.711825472063,300000.0,False,True
465,4,0,1,NORMAL,0.0016386989031572442,0.001632952904654599,0.0016202539972430304,1.0113839595184453,3300000000.0,6700000000.0,5346838.190902,2385072.935213,19230.048364,7574240.112675,0.0,3246102.909376,3246102.904779,0.0,43560.00653299999,21727.94560845531,21780.003270999994,32437.437124465356,300000.0,False,True
466,4,0,1,NORMAL,0.0016391472705319314,0.0016333525411628142,0.0016235440823166667,1.0096105725648055,3300000000.0,6700000000.0,5357695.471645,2390107.284227,19307.10852,7589493.646552,0.0,3252640.138191,3252640.133582,0.0,43581.525372000004,21930.35202671346,21790.762691999997,32446.238282513437,300000.0,False,True
467,4,0,1,NORMAL,0.0016395995355470933,0.001633755573058574,0.0016268358891748484,1.0078456877286612,3300000000.0,6700000000.0,5368558.434277,2395144.878022,19384.324919,7604754.776604,0.0,3259180.622508,3259180.617887,0.0,43603.22872600001,22134.49398073958,21801.614369000003,32455.115956532245,300000.0,False,True
468,4,0,1,NORMAL,0.0016400557314335006,0.0016341620348892148,0.001630129431669091,1.0060892709324596,3300000000.0,6700000000.0,5379427.124508,2400185.736731,19461.697643,7620023.567856,0.0,3265724.390201,3265724.385564,0.0,43625.117874,22340.38354980842,21812.558945000004,32464.07080383245,300000.0,False,True
469,4,0,1,NORMAL,0.0016405158914546412,0.0016345719611192424,0.0016334247237475758,1.0043412883397504,3300000000.0,6700000000.0,5390301.588367,2405229.880631,19539.226775,7635300.085789,0.0,3272271.469331,3272271.464677,0.0,43647.19410900001,22548.03284463798,21823.597062999997,32473.103482383314,300000.0,False,True
470,4,0,1,NORMAL,0.0016409800489100288,0.001634985386138003,0.0016367217794560607,1.002601706354383,3300000000.0,6700000000.0,5401181.872205,2410277.330134,19616.912399,7650584.396338,0.0,3278821.88815,3278821.88348,0.0,43669.45872,22757.454006373067,21834.729368000004,32482.214650801896,300000.0,False,True
471,4,0,1,NORMAL,0.0016414482371345659,0.0016354023442668136,0.0016400206129357578,1.0008704916191586,3300000000.0,6700000000.0,5412068.022688,2415328.105792,19694.7546,7665876.565886,0.0,3285375.675107,3285375.670428,0.0,43691.913001,22968.659205543645,21845.956505000002,32491.404968418574,300000.0,False,True
472,4,0,1,NORMAL,0.0016433212384242423,0.0016359132406640671,0.0016433212384242423,1.0,3300000000.0,6700000000.0,5422960.0868,2420382.228299,19772.753462,7681176.661271,0.0,3291932.85885,3291932.854163,0.0,43714.558248,23181.660640997965,21857.279128,32500.675095264407,300000.0,False,True
473,4,0,1,NORMAL,0.0016466236702569698,0.0016366042361216737,0.0016466236702569698,1.0,3300000000.0,6700000000.0,5433858.111848,2425439.718487,19850.909072,7696484.749785,0.0,3298493.468224,3298493.463523,0.0,43737.39576200001,23396.470538809906,21868.697888000002,32537.7605208,300000.0,False,True
474,4,0,1,NORMAL,0.0016499279228642425,0.0016374638288147428,0.0016499279228642425,1.0,3300000000.0,6700000000.0,5444762.145452,2430500.597335,19929.221515,7711800.899178,0.0,3305057.532261,3305057.527546,0.0,43760.426846,23613.10115116057,21880.213430000003,32603.148671088,300000.0,False,True
475,4,0,1,NORMAL,0.0016532340107772727,0.0016384812599090997,0.0016532340107772727,1.0,3300000000.0,6700000000.0,5455672.235565,2435564.885956,20007.690879,7727125.177657,0.0,3311625.080188,3311625.075464,0.0,43783.652803,23831.564755193507,21891.826406,32668.572872712,300000.0,False,True
476,4,0,1,NORMAL,0.0016565419486233332,0.0016396464656325987,0.0016565419486233332,1.0,3300000000.0,6700000000.0,5466588.430457,2440632.605607,20086.317251,7742457.653886,0.0,3318196.141436,3318196.136703,0.0,43807.074945,24051.8736518437,21903.537477,32734.033413390003,300000.0,False,True
477,4,0,1,NORMAL,0.0016598517511272727,0.0016409500324387066,0.0016598517511272727,1.0,3300000000.0,6700000000.0,5477510.77872,2445703.777685,20165.10072,7757798.396986,0.0,3324770.745629,3324770.740887,0.0,43830.694577,24274.040164639602,21915.347293000003,32799.530582742,300000.0,False,True
478,4,0,1,NORMAL,0.001663163433111212,0.0016423831550627394,0.001663163433111212,1.0,3300000000.0,6700000000.0,5488439.329267,2450778.423732,20244.041376,7773147.476538,0.0,3331348.922591,3331348.917835,0.0,43854.513014000004,24498.0766384784,21927.256513999993,32865.06467232,300000.0,False,True
479,4,0,1,NORMAL,0.0016664770094960606,0.0016439375972842442,0.0016664770094960606,1.0,3300000000.0,6700000000.0,5499374.131337,2455856.56543,20323.139307,7788504.962584,0.0,3337930.702339,3337930.697566,0.0,43878.531571,24723.995438373837,21939.265794,32930.635975602,300000.0,False,True
480,4,0,1,NORMAL,0.001669792495301515,0.0016456056552208425,0.001669792495301515,1.0,3300000000.0,6700000000.0,5510315.234495,2460938.224606,20402.394605,7803870.925629,0.0,3344516.115084,3344516.110296,0.0,43902.75156499999,24951.808948176713,21951.37579,32996.244788022,300000.0,False,True
481,4,0,1,NORMAL,0.0016731099056457575,0.001647380122990192,0.0016731099056457575,1.0,3300000000.0,6700000000.0,5521262.688631,2466023.423226,20481.807362,7819245.436636,0.0,3351105.19124,3351105.18644,0.0,43927.17431400001,25181.529569267434,21963.587163,33061.891406970004,300000.0,False,True
482,4,0,1,NORMAL,0.0016764292557433333,0.001649254260587169,0.0016764292557433333,1.0,3300000000.0,6700000000.0,5532216.543953,2471112.183404,20561.377669,7834628.567032,0.0,3357697.961415,3357697.956609,0.0,43951.80113600001,25413.16971922074,21975.900571000006,33127.576131786,300000.0,False,True
483,4,0,1,NORMAL,0.001679750560909697,0.0016512217638337838,0.001679750560909697,1.0,3300000000.0,6700000000.0,5543176.851002,2476204.527391,20641.105618,7850020.388703,0.0,3364294.456427,3364294.45161,0.0,43976.633355,25646.741830441963,21988.316683,33193.299263718,300000.0,False,True
484,4,0,1,NORMAL,0.0016830738365584848,0.0016532767362676356,0.0016830738365584848,1.0,3300000000.0,6700000000.0,5554143.660643,2481300.477585,20720.991304,7865420.974003,0.0,3370894.70728,3370894.70245,0.0,44001.672293,25882.25834877501,22000.836153,33259.061106012,300000.0,False,True
485,4,0,1,NORMAL,0.0016863990982018183,0.0016554136628440345,0.0016863990982018183,1.0,3300000000.0,6700000000.0,5565117.024066,2486400.056524,20801.034821,7880830.395745,0.0,3377498.745183,3377498.740338,0.0,44026.91927500001,26119.731732081375,22013.459645000003,33324.861963858,300000.0,False,True
486,4,0,1,NORMAL,0.0016897263614512122,0.0016576273853348203,0.0016897263614512122,1.0,3300000000.0,6700000000.0,5576096.992789,2491503.286895,20881.236263,7896248.727211,0.0,3384106.601536,3384106.59668,0.0,44052.375626999994,26359.174448790378,22026.187819,33390.702144396004,300000.0,False,True
487,4,0,1,NORMAL,0.0016930556420169697,0.0016599130793143139,0.0016930556420169697,1.0,3300000000.0,6700000000.0,5587083.618656,2496610.191525,20961.595727,7911676.042144,0.0,3390718.307947,3390718.303078,0.0,44078.042675000004,26600.598976419988,22039.021343999997,33456.581956734,300000.0,False,True
488,4,0,1,NORMAL,0.001696386955708788,0.0016622662326300866,0.001696386955708788,1.0,3300000000.0,6700000000.0,5598076.953839,2501720.793385,21042.113309,7927112.414754,0.0,3397333.896218,3397333.891336,0.0,44103.921749,26844.017800068435,22051.960881,33522.501711936,300000.0,False,True
489,4,0,1,NORMAL,0.0016997203184342423,0.001664682625262613,0.0016997203184342423,1.0,3300000000.0,6700000000.0,5609077.050833,2506835.115592,21122.789106,7942557.919712,0.0,3403953.398355,3403953.393458,0.0,44130.014175,27089.443410875952,22065.007094999997,33588.461723034,300000.0,False,True
490,4,0,1,NORMAL,0.001703055746200909,0.0016671583104844387,0.001703055746200909,1.0,3300000000.0,6700000000.0,5620083.962463,2511953.181402,21203.623217,7958012.632153,0.0,3410576.846562,3410576.841645,0.0,44156.321276,27336.888304456832,22078.160647999997,33654.462304998,300000.0,False,True
491,4,0,1,NORMAL,0.0017063932551166666,0.001669689597234905,0.0017063932551166666,1.0,3300000000.0,6700000000.0,5631097.741885,2517075.01422,21284.61574,7973476.627685,0.0,3417204.273233,3417204.2683,0.0,44182.84439,27586.364979301303,22091.422203,33720.503774778,300000.0,False,True
492,4,0,1,NORMAL,0.0017097328613878786,0.001672273033631871,0.0017097328613878786,1.0,3300000000.0,6700000000.0,5642118.44258,2522200.637593,21365.766774,7988949.982377,0.0,3423835.710965,3423835.706024,0.0,44209.584839999996,27837.885935147093,22104.792424,33786.58645131,300000.0,False,True
