day,stage,motor_b,throttle,throttle_name,price,ema30,p_kash,price_over_pkash,supply,tokens_burned_total,vault_core_usd,vault_sociedad_usd,r_op_usd,burned_total_usd,recirculated_total_usd,staking_total_usd,om_total_usd,deferred_queue_usd,fee_total_usd,users,buy_pressure,sell_pressure,lp_depth_usd,burn_cap_hit,kash_lock_hit
26,1,0,0,ACELERADO,0.005891271676553351,0.0027718407884101564,0.0002054850773178598,28.67007061267173,8667248093.71271,1332751906.2872906,1784408.343436,766382.229532,346.432893,2548000.0,0.0,1092000.0,1092000.0,0.0,280000.0,0.0,140000.0,198789.63336981402,300000.0,False,False
27,1,0,0,ACELERADO,0.006027054521282468,0.002981854577627725,0.00021380148732389834,28.18995600414972,8650988078.20199,1349011921.7980099,1853070.533441,795934.845302,373.085752,2646000.0,0.0,1134000.0,1134000.0,0.0,280000.0,0.0,140000.0,204244.45283260284,300000.0,False,False
28,1,0,0,ACELERADO,0.006135622515632242,0.003185323476853823,0.0002221405243528449,27.62045571606964,8635015778.773478,1364984221.2265224,1921735.027862,825493.128696,400.726218,2744000.0,0.0,1176000.0,1176000.0,0.0,280000.0,0.0,140000.0,208559.90724115213,300000.0,False,False
29,1,0,0,ACELERADO,0.006222059608634093,0.003381241936968679,0.00023050355410684817,26.993334800164966,8619265367.147076,1380734632.8529243,1990401.826776,855057.080802,429.354324,2842000.0,0.0,1218000.0,1218000.0,0.0,280000.0,0.0,140000.0,211924.78894032893,300000.0,False,False
30,1,0,0,ACELERADO,0.006290887699023608,0.003568961018391578,0.00023889169697794557,26.333638961107894,8603687279.492577,1396312720.5074234,2059070.930261,884626.702707,458.970103,2940000.0,0.0,1260000.0,1260000.0,0.0,280000.0,0.0,140000.0,214518.3315880981,300000.0,False,False
31,1,0,0,ACELERADO,0.006345937943280589,0.0037481208199973207,0.0002473058665748587,25.66028065233824,8588244329.864655,1411755670.1353455,2127742.338394,914201.995499,489.573588,3038000.0,0.0,1302000.0,1302000.0,0.0,280000.0,0.0,140000.0,216499.321891223,300000.0,False,False
32,1,0,0,ACELERADO,0.0063903457216422255,0.003918586942684089,0.00025574680538771003,24.987001155124947,8572908696.352981,1427091303.6470194,2196416.051252,943782.960265,521.164813,3136000.0,0.0,1344000.0,1344000.0,0.0,280000.0,0.0,140000.0,218001.86223620997,300000.0,False,False
33,1,0,0,ACELERADO,0.006426613264519346,0.004080395092479912,0.00026421511637894824,24.32341250037349,8557659606.985639,1442340393.0143614,2265092.068913,973369.598092,553.74381,3234000.0,0.0,1386000.0,1386000.0,0.0,280000.0,0.0,140000.0,219135.40163907481,300000.0,False,False
34,1,0,0,ACELERADO,0.006456701034588035,0.004233705153261082,0.0002727112900761953,23.675957943596828,8542481577.296015,1457518422.7039852,2333770.391454,1002961.910069,587.310613,3332000.0,0.0,1428000.0,1428000.0,0.0,280000.0,0.0,140000.0,219987.07497398127,300000.0,False,False
35,1,0,0,ACELERADO,0.006482124305816943,0.004378764453425976,0.00028123572725496677,23.048722753280504,8527363076.727913,1472636923.272087,2402451.018953,1032559.897284,621.865255,3430000.0,0.0,1470000.0,1470000.0,0.0,280000.0,0.0,140000.0,220624.99855230565,300000.0,False,False
36,1,0,0,ACELERADO,0.0065040425622970655,0.004515879170127337,0.00028978875758556467,22.444081739011718,8512295524.653748,1487704475.3462524,2471133.951486,1062163.560825,657.407769,3528000.0,0.0,1512000.0,1512000.0,0.0,280000.0,0.0,140000.0,221101.7098567358,300000.0,False,False
37,1,0,0,ACELERADO,0.006523336471696867,0.004645392544422146,0.0002983706547518287,21.863197227363678,8497272537.502127,1502727462.4978733,2539819.189132,1091772.901781,693.938188,3626000.0,0.0,1554000.0,1554000.0,0.0,280000.0,0.0,140000.0,221457.32958079522,300000.0,False,False
38,1,0,0,ACELERADO,0.006540671259970605,0.004767668590586563,0.00030698164857659153,21.306391734809893,8482289365.881843,1517710634.1181574,2608506.731967,1121387.921241,731.456545,3724000.0,0.0,1596000.0,1596000.0,0.0,280000.0,0.0,140000.0,221722.27141534322,300000.0,False,False
39,1,0,0,ACELERADO,0.0065565473706258,0.004883080124782644,0.0003156219346674777,20.773421142397552,8467342474.711796,1532657525.2882042,2677196.580069,1151008.620294,769.962874,3822000.0,0.0,1638000.0,1638000.0,0.0,280000.0,0.0,140000.0,221919.46509671063,300000.0,False,False
40,1,0,0,ACELERADO,0.006571340146712707,0.004992000126197487,0.0003242916820378713,20.26367159779724,8452429230.561891,1547570769.4381094,2745888.733515,1180635.000029,809.457208,3920000.0,0.0,1680000.0,1680000.0,0.0,280000.0,0.0,140000.0,222066.12815503913,300000.0,False,False
41,1,0,0,ACELERADO,0.006585330473896034,0.00509479563250062,0.00033299103909751346,19.776299361519992,8437547669.129481,1562452330.8705187,2814583.192383,1210267.061535,849.93958,4018000.0,0.0,1722000.0,1722000.0,0.0,280000.0,0.0,140000.0,222175.1501601574,300000.0,False,False
42,1,0,0,ACELERADO,0.006598728203477781,0.005191823540305599,0.00034172013834056047,19.3103287254948,8422696322.479327,1577303677.5206728,2883279.95675,1239904.805902,891.410023,4116000.0,0.0,1764000.0,1764000.0,0.0,280000.0,0.0,140000.0,222256.15916187532,300000.0,False,False
43,1,0,0,ACELERADO,0.006611689925126576,0.005283427823197275,0.00035047910000203443,18.864719537022882,8407874090.779143,1592125909.2208567,2951979.026693,1269548.23422,933.86857,4214000.0,0.0,1806000.0,1806000.0,0.0,280000.0,0.0,140000.0,222316.3350898917,300000.0,False,False
44,1,0,0,ACELERADO,0.006624332380195326,0.0053699377946165045,0.00035926803490108863,18.438412930388015,8393080147.121819,1606919852.8781815,3020680.40229,1299197.347579,977.315254,4312000.0,0.0,1848000.0,1848000.0,0.0,280000.0,0.0,140000.0,222361.02567094893,300000.0,False,False
45,1,0,0,ACELERADO,0.006636742545278444,0.005451667133368888,0.00036808704664608995,18.030361583627176,8378313866.927671,1621686133.0723286,3089384.083618,1328852.14707,1021.750108,4410000.0,0.0,1890000.0,1890000.0,0.0,280000.0,0.0,140000.0,222394.21035261446,300000.0,False,False
46,1,0,0,ACELERADO,0.006648985190773302,0.005528913459653044,0.00037693623334167023,17.639549087196382,8363574775.594457,1636425224.4055433,3158090.070754,1358512.633783,1067.173166,4508000.0,0.0,1932000.0,1932000.0,0.0,280000.0,0.0,140000.0,222418.84839334094,300000.0,False,False
47,1,0,1,NORMAL,0.006661108534702339,0.005601958303204611,0.00038581568890757597,17.265001725469073,8348862509.687145,1651137490.3128548,3226798.363776,1388178.808808,1113.584461,4606000.0,0.0,1974000.0,1974000.0,0.0,280000.0,0.0,140000.0,222437.13929941074,300000.0,False,False
48,1,0,1,NORMAL,0.006673148465161146,0.0056710673459114845,0.00039472550409558625,16.905795029512927,8334176788.170288,1665823211.829712,3295508.962761,1417850.673237,1160.984026,4704000.0,0.0,2016000.0,2016000.0,0.0,280000.0,0.0,140000.0,222450.71727333372,300000.0,False,False
49,1,0,1,NORMAL,0.006685131690120523,0.005736490851989487,0.00040366576727316963,16.561056775459846,8319517391.086932,1680482608.9130678,3364221.867787,1447528.22816,1209.371894,4802000.0,0.0,2058000.0,2058000.0,0.0,280000.0,0.0,140000.0,222460.79616944084,300000.0,False,False
50,1,0,1,NORMAL,0.006697078085057447,0.00579846422186484,0.0004126365650258581,16.22996760996634,8304884143.757973,1695115856.2420273,3432937.078931,1477211.474669,1258.748098,4900000.0,0.0,2100000.0,2100000.0,0.0,280000.0,0.0,140000.0,222468.27743065625,300000.0,False,False
51,1,0,1,NORMAL,0.0067090024415960275,0.00585720862313782,0.00042163798262036874,15.911760131052114,8290276905.073366,1709723094.9266338,3501654.59627,1506900.413855,1309.112672,4998000.0,0.0,2142000.0,2142000.0,0.0,280000.0,0.0,140000.0,222473.8303924104,300000.0,False,False
52,1,0,1,NORMAL,0.006720915769376043,0.00591293166483061,0.0004306701043602118,15.605717000859386,8275695558.81598,1724304441.18402,3570374.419883,1536595.046811,1360.465649,5096000.0,0.0,2184000.0,2184000.0,0.0,280000.0,0.0,140000.0,222477.95199057748,300000.0,False,False
53,1,0,1,NORMAL,0.006732826264960091,0.005965828090645415,0.0004397330138575872,15.311168488114921,8261140007.232832,1738859992.767168,3639096.549846,1566295.374628,1412.807061,5194000.0,0.0,2226000.0,2226000.0,0.0,280000.0,0.0,140000.0,222481.0111352064,300000.0,False,False
54,1,0,1,NORMAL,0.0067447400327499355,0.006016080474006998,0.00044882679424264826,15.02748971155127,8246610166.271706,1753389833.7282944,3707820.986236,1596001.398398,1466.136942,5292000.0,0.0,2268000.0,2268000.0,0.0,280000.0,0.0,140000.0,222483.28167683925,300000.0,False,False
55,1,0,1,NORMAL,0.006756661621282184,0.0060638599028634615,0.00045795152832347086,14.754097766673821,8232105962.051782,1767894037.9482183,3776547.729132,1625713.119214,1520.455326,5390000.0,0.0,2310000.0,2310000.0,0.0,280000.0,0.0,140000.0,222484.96689174153,300000.0,False,False
56,1,0,1,NORMAL,0.006768594422126353,0.006109326646041713,0.00046710729870763206,14.490448855869614,8217627328.248633,1782372671.7513666,3845276.778609,1655430.538168,1575.762245,5488000.0,0.0,2352000.0,2352000.0,0.0,280000.0,0.0,140000.0,222486.2176644941,300000.0,False,False
57,1,0,1,NORMAL,0.0067805409665549305,0.006152630795752244,0.00047629418789683247,14.236035498345462,8203174204.156709,1796825795.8432913,3914008.134747,1685153.656353,1632.057732,5586000.0,0.0,2394000.0,2394000.0,0.0,280000.0,0.0,140000.0,222487.14598838714,300000.0,False,False
58,1,0,1,NORMAL,0.006792503146166745,0.0061939128828757605,0.0004855122783573055,13.99038386660101,8188746533.25378,1811253466.7462196,3982741.797622,1714882.474862,1689.341821,5684000.0,0.0,2436000.0,2436000.0,0.0,280000.0,0.0,140000.0,222487.83498828483,300000.0,False,False
59,1,0,1,NORMAL,0.006804482376947488,0.006233304463138453,0.000494761652575068,13.75305127536147,8174344262.137317,1825655737.8626833,4051477.767311,1744616.994788,1747.614545,5782000.0,0.0,2478000.0,2478000.0,0.0,280000.0,0.0,140000.0,222488.34636115332,300000.0,False,False
60,1,0,1,NORMAL,0.006816479721263574,0.006270928673340074,0.0005040423930978045,13.523623835229476,8159967339.736404,1840032660.2635956,4120216.043893,1774357.217225,1806.875937,5880000.0,0.0,2520000.0,2520000.0,0.0,280000.0,0.0,140000.0,222488.72589926075,300000.0,False,False
61,1,0,1,NORMAL,0.006828495978572717,0.006306900757548632,0.0005133545825661746,13.301714274056337,8145615716.727837,1854384283.2721634,4188956.627444,1804103.143266,1867.12603,5978000.0,0.0,2562000.0,2562000.0,0.0,280000.0,0.0,140000.0,222489.0075899451,300000.0,False,False
62,1,0,1,NORMAL,0.006840531752871713,0.006341328563698508,0.0005226983037388307,13.086959923041238,8131289345.103458,1868710654.8965416,4257699.518042,1833854.774005,1928.364858,6076000.0,0.0,2604000.0,2604000.0,0.0,280000.0,0.0,140000.0,222489.216658699,300000.0,False,False
63,1,0,1,NORMAL,0.006852587502846319,0.006374313011385464,0.0005320736395108508,12.87902086099601,8116988177.8495865,1883011822.1504135,4326444.715765,1863612.110537,1990.592453,6174000.0,0.0,2646000.0,2646000.0,0.0,280000.0,0.0,140000.0,222489.37182787058,300000.0,False,False
64,1,0,1,NORMAL,0.006864663579159016,0.006405948531886984,0.000541480672927801,12.677578207993259,8102712168.7094555,1897287831.2905445,4395192.220689,1893375.153955,2053.808849,6272000.0,0.0,2688000.0,2688000.0,0.0,280000.0,0.0,140000.0,222489.48699313356,300000.0,False,False
65,1,0,1,NORMAL,0.006876760252173196,0.006436323481582869,0.0005509194871973326,12.482332558532324,8088461272.007185,1911538727.992815,4463942.032893,1923143.905354,2118.014079,6370000.0,0.0,2730000.0,2730000.0,0.0,280000.0,0.0,140000.0,222489.57246779348,300000.0,False,False
